,ID,Count
2428,,293.552809437687
2429,,262.7781864446544
2430,,282.557906239166
2431,,327.6925391672363
2432,,377.3584049286369
2433,,487.629509835825
2434,,692.1347093283173
2435,,767.322077665679
2436,,775.4516424548888
2437,,685.8265224427013
2438,,733.3156194900514
2439,,724.0532464925093
2440,,705.5729243487325
2441,,722.0097493323799
2442,,739.7792898552422
2443,,784.9805585602736
2444,,754.3392071211617
2445,,704.0958312927687
2446,,706.6502027429301
2447,,689.9468346514402
2448,,627.6206982684108
2449,,500.8741526485252
2450,,423.89380612719
2451,,350.2483079990567
2452,,294.8050592946874
2453,,263.89915662725457
2454,,283.763253578066
2455,,329.0904237117526
2456,,378.9681562013805
2457,,489.7096602017192
2458,,695.0872465308794
2459,,770.5953522899985
2460,,778.759596516834
2461,,688.7521499177068
2462,,736.443827942226
2463,,727.1419431264054
2464,,708.5827868511951
2465,,725.0897287305886
2466,,742.9350713029061
2467,,788.3291614712392
2468,,757.5570988730981
2469,,707.0993927498703
2470,,709.664660744641
2471,,692.8900387266631
2472,,630.2866563477514
2473,,503.00172667160984
2474,,425.69438905943724
2475,,351.7360653484584
2476,,296.05730915168783
2477,,265.0201268098547
2478,,284.968600916966
2479,,330.48830825626885
2480,,380.57790747412423
2481,,491.78981056761353
2482,,698.0397837334417
2483,,773.8686269143183
2484,,782.0675505787796
2485,,691.6777773927123
2486,,739.5720363944008
2487,,730.2306397603015
2488,,711.5926493536579
2489,,728.1697081287974
2490,,746.0908527505702
2491,,791.6777643822049
2492,,760.7749906250345
2493,,710.1029542069721
2494,,712.679118746352
2495,,695.8332428018862
2496,,632.9526144270919
2497,,505.1293006946946
2498,,427.49497199168445
2499,,353.22382269786004
2500,,297.30955900868827
2501,,266.1410969924549
2502,,286.17394825586604
2503,,331.8861928007852
2504,,382.1876587468679
2505,,493.86996093350785
2506,,700.9923209360038
2507,,777.141901538638
2508,,785.375504640725
2509,,694.6034048677179
2510,,742.7002448465755
2511,,733.3193363941978
2512,,714.6025118561206
2513,,731.2496875270062
2514,,749.2466341982342
2515,,795.026367293171
2516,,763.992882376971
2517,,713.1065156640739
2518,,715.6935767480629
2519,,698.7764468771093
2520,,635.6185725064323
2521,,507.2568747177793
2522,,429.2955549239316
2523,,354.7115800472617
2524,,298.5618088656887
2525,,267.262067175055
2526,,287.379295594766
2527,,333.2840773453014
2528,,383.7974100196115
2529,,495.95011129940207
2530,,703.9448581385659
2531,,780.4151761629573
2532,,788.6834587026704
2533,,697.5290323427234
2534,,745.8284532987501
2535,,736.4080330280939
2536,,717.6123743585833
2537,,734.3296669252151
2538,,752.4024156458981
2539,,798.3749702041366
2540,,767.2107741289072
2541,,716.1100771211754
2542,,718.7080347497738
2543,,701.7196509523321
2544,,638.2845305857728
2545,,509.38444874086395
2546,,431.09613785617876
2547,,356.1993373966633
2548,,299.8140587226891
2549,,268.3830373576551
2550,,288.584642933666
2551,,334.68196188981767
2552,,385.4071612923551
2553,,498.03026166529634
2554,,706.897395341128
2555,,783.688450787277
2556,,791.9914127646156
2557,,700.454659817729
2558,,748.9566617509247
2559,,739.4967296619899
2560,,720.6222368610458
2561,,737.4096463234238
2562,,755.5581970935621
2563,,801.7235731151022
2564,,770.4286658808437
2565,,719.1136385782771
2566,,721.7224927514847
2567,,704.6628550275551
2568,,640.9504886651133
2569,,511.5120227639487
2570,,432.896720788426
2571,,357.68709474606493
2572,,301.0663085796896
2573,,269.5040075402553
2574,,289.789990272566
2575,,336.079846434334
2576,,387.01691256509883
2577,,500.1104120311906
2578,,709.8499325436903
2579,,786.9617254115967
2580,,795.299366826561
2581,,703.3802872927346
2582,,752.0848702030994
2583,,742.585426295886
2584,,723.6320993635086
2585,,740.4896257216326
2586,,758.7139785412262
2587,,805.0721760260681
2588,,773.6465576327801
2589,,722.1172000353789
2590,,724.7369507531955
2591,,707.6060591027781
2592,,643.6164467444537
2593,,513.6395967870333
2594,,434.6973037206732
2595,,359.1748520954666
2596,,302.3185584366899
2597,,270.6249777228554
2598,,290.99533761146597
2599,,337.4777309788502
2600,,388.62666383784244
2601,,502.1905623970849
2602,,712.8024697462524
2603,,790.2350000359163
2604,,798.6073208885064
2605,,706.3059147677401
2606,,755.2130786552741
2607,,745.6741229297821
2608,,726.6419618659712
2609,,743.5696051198413
2610,,761.8697599888901
2611,,808.4207789370337
2612,,776.8644493847164
2613,,725.1207614924806
2614,,727.7514087549065
2615,,710.5492631780011
2616,,646.2824048237942
2617,,515.7671708101179
2618,,436.49788665292033
2619,,360.66260944486817
2620,,303.57080829369033
2621,,271.7459479054555
2622,,292.20068495036594
2623,,338.8756155233665
2624,,390.2364151105861
2625,,504.2707127629791
2626,,715.7550069488145
2627,,793.5082746602358
2628,,801.9152749504516
2629,,709.2315422427456
2630,,758.3412871074486
2631,,748.7628195636782
2632,,729.6518243684338
2633,,746.64958451805
2634,,765.0255414365541
2635,,811.7693818479993
2636,,780.0823411366528
2637,,728.1243229495823
2638,,730.7658667566172
2639,,713.492467253224
2640,,648.9483629031347
2641,,517.8947448332028
2642,,438.2984695851676
2643,,362.15036679426987
2644,,304.82305815069077
2645,,272.8669180880557
2646,,293.40603228926597
2647,,340.2735000678828
2648,,391.8461663833298
2649,,506.3508631288734
2650,,718.7075441513766
2651,,796.7815492845555
2652,,805.2232290123972
2653,,712.1571697177512
2654,,761.4694955596234
2655,,751.8515161975745
2656,,732.6616868708967
2657,,749.7295639162589
2658,,768.1813228842182
2659,,815.1179847589653
2660,,783.3002328885891
2661,,731.1278844066841
2662,,733.7803247583282
2663,,716.4356713284471
2664,,651.6143209824752
2665,,520.0223188562874
2666,,440.0990525174147
2667,,363.63812414367146
2668,,306.0753080076912
2669,,273.98788827065584
2670,,294.61137962816593
2671,,341.67138461239904
2672,,393.4559176560734
2673,,508.4310134947677
2674,,721.6600813539387
2675,,800.054823908875
2676,,808.5311830743424
2677,,715.0827971927567
2678,,764.597704011798
2679,,754.9402128314705
2680,,735.6715493733592
2681,,752.8095433144675
2682,,771.3371043318821
2683,,818.466587669931
2684,,786.5181246405255
2685,,734.1314458637856
2686,,736.7947827600391
2687,,719.37887540367
2688,,654.2802790618156
2689,,522.149892879372
2690,,441.8996354496619
2691,,365.12588149307305
2692,,307.3275578646915
2693,,275.10885845325595
2694,,295.8167269670659
2695,,343.0692691569153
2696,,395.065668928817
2697,,510.5111638606619
2698,,724.6126185565008
2699,,803.3280985331945
2700,,811.8391371362877
2701,,718.0084246677623
2702,,767.7259124639726
2703,,758.0289094653665
2704,,738.6814118758218
2705,,755.8895227126762
2706,,774.4928857795461
2707,,821.8151905808966
2708,,789.7360163924618
2709,,737.1350073208873
2710,,739.8092407617498
2711,,722.3220794788929
2712,,656.9462371411562
2713,,524.2774669024568
2714,,443.70021838190917
2715,,366.61363884247476
2716,,308.57980772169196
2717,,276.2298286358561
2718,,297.02207430596593
2719,,344.46715370143164
2720,,396.67542020156077
2721,,512.5913142265563
2722,,727.5651557590631
2723,,806.6013731575142
2724,,815.1470911982332
2725,,720.9340521427679
2726,,770.8541209161474
2727,,761.1176060992627
2728,,741.6912743782846
2729,,758.9695021108851
2730,,777.6486672272101
2731,,825.1637934918624
2732,,792.9539081443982
2733,,740.1385687779891
2734,,742.8236987634609
2735,,725.265283554116
2736,,659.6121952204966
2737,,526.4050409255415
2738,,445.5008013141563
2739,,368.10139619187635
2740,,309.8320575786924
2741,,277.3507988184562
2742,,298.2274216448659
2743,,345.86503824594786
2744,,398.2851714743043
2745,,514.6714645924504
2746,,730.5176929616252
2747,,809.8746477818338
2748,,818.4550452601786
2749,,723.8596796177733
2750,,773.9823293683219
2751,,764.2063027331587
2752,,744.7011368807473
2753,,762.0494815090939
2754,,780.804448674874
2755,,828.512396402828
2756,,796.1717998963345
2757,,743.1421302350907
2758,,745.8381567651718
2759,,728.208487629339
2760,,662.278153299837
2761,,528.5326149486261
2762,,447.3013842464034
2763,,369.58915354127794
2764,,311.08430743569284
2765,,278.4717690010563
2766,,299.43276898376587
2767,,347.26292279046413
2768,,399.89492274704793
2769,,516.7516149583447
2770,,733.4702301641873
2771,,813.1479224061533
2772,,821.7629993221237
2773,,726.7853070927788
2774,,777.1105378204966
2775,,767.2949993670549
2776,,747.7109993832098
2777,,765.1294609073025
2778,,783.960230122538
2779,,831.8609993137936
2780,,799.3896916482709
2781,,746.1456916921925
2782,,748.8526147668825
2783,,731.1516917045619
2784,,664.9441113791775
2785,,530.6601889717109
2786,,449.1019671786507
2787,,371.07691089067964
2788,,312.33655729269327
2789,,279.5927391836565
2790,,300.6381163226659
2791,,348.66080733498046
2792,,401.50467401979165
2793,,518.831765324239
2794,,736.4227673667497
2795,,816.421197030473
2796,,825.0709533840693
2797,,729.7109345677845
2798,,780.2387462726713
2799,,770.383696000951
2800,,750.7208618856725
2801,,768.2094403055113
2802,,787.1160115702021
2803,,835.2096022247597
2804,,802.6075834002072
2805,,749.1492531492943
2806,,751.8670727685935
2807,,734.0948957797849
2808,,667.610069458518
2809,,532.7877629947955
2810,,450.9025501108979
2811,,372.56466824008123
2812,,313.5888071496936
2813,,280.7137093662566
2814,,301.84346366156586
2815,,350.0586918794967
2816,,403.1144252925353
2817,,520.9119156901332
2818,,739.3753045693118
2819,,819.6944716547926
2820,,828.3789074460146
2821,,732.6365620427899
2822,,783.3669547248459
2823,,773.472392634847
2824,,753.7307243881352
2825,,771.2894197037201
2826,,790.271793017866
2827,,838.5582051357253
2828,,805.8254751521436
2829,,752.1528146063959
2830,,754.8815307703044
2831,,737.0380998550078
2832,,670.2760275378585
2833,,534.9153370178802
2834,,452.70313304314504
2835,,374.0524255894828
2836,,314.84105700669403
2837,,281.83467954885674
2838,,303.04881100046583
2839,,351.45657642401295
2840,,404.72417656527887
2841,,522.9920660560274
2842,,742.3278417718739
2843,,822.967746279112
2844,,831.68686150796
2845,,735.5621895177954
2846,,786.4951631770205
2847,,776.5610892687431
2848,,756.7405868905978
2849,,774.3693991019288
2850,,793.4275744655299
2851,,841.906808046691
2852,,809.04336690408
2853,,755.1563760634974
2854,,757.8959887720152
2855,,739.9813039302308
2856,,672.941985617199
2857,,537.0429110409649
2858,,454.5037159753922
2859,,375.5401829388845
2860,,316.09330686369447
2861,,282.9556497314569
2862,,304.25415833936586
2863,,352.8544609685293
2864,,406.33392783802253
2865,,525.0722164219218
2866,,745.280378974436
2867,,826.2410209034318
2868,,834.9948155699053
2869,,738.4878169928011
2870,,789.6233716291952
2871,,779.6497859026393
2872,,759.7504493930606
2873,,777.4493785001375
2874,,796.5833559131939
2875,,845.2554109576567
2876,,812.2612586560163
2877,,758.1599375205992
2878,,760.9104467737261
2879,,742.9245080054538
2880,,675.6079436965395
2881,,539.1704850640497
2882,,456.30429890763946
2883,,377.02794028828623
2884,,317.34555672069496
2885,,284.07661991405706
2886,,305.4595056782659
2887,,354.2523455130456
2888,,407.9436791107663
2889,,527.1523667878162
2890,,748.2329161769983
2891,,829.5142955277515
2892,,838.3027696318508
2893,,741.4134444678067
2894,,792.75158008137
2895,,782.7384825365356
2896,,762.7603118955233
2897,,780.5293578983465
2898,,799.7391373608582
2899,,848.6040138686226
2900,,815.4791504079528
2901,,761.163498977701
2902,,763.9249047754372
2903,,745.8677120806769
2904,,678.27390177588
2905,,541.2980590871343
2906,,458.1048818398867
2907,,378.5156976376878
2908,,318.59780657769534
2909,,285.19759009665717
2910,,306.66485301716585
2911,,355.6502300575619
2912,,409.5534303835099
2913,,529.2325171537103
2914,,751.1854533795604
2915,,832.7875701520709
2916,,841.6107236937962
2917,,744.3390719428121
2918,,795.8797885335446
2919,,785.8271791704317
2920,,765.770174397986
2921,,783.6093372965552
2922,,802.894918808522
2923,,851.9526167795882
2924,,818.6970421598892
2925,,764.1670604348027
2926,,766.9393627771481
2927,,748.8109161558998
2928,,680.9398598552203
2929,,543.425633110219
2930,,459.90546477213377
2931,,380.0034549870894
2932,,319.8500564346957
2933,,286.31856027925727
2934,,307.8702003560658
2935,,357.0481146020781
2936,,411.16318165625347
2937,,531.3126675196046
2938,,754.1379905821225
2939,,836.0608447763906
2940,,844.9186777557413
2941,,747.2646994178176
2942,,799.0079969857192
2943,,788.9158758043277
2944,,768.7800369004485
2945,,786.6893166947639
2946,,806.050700256186
2947,,855.301219690554
2948,,821.9149339118255
2949,,767.1706218919044
2950,,769.9538207788589
2951,,751.7541202311228
2952,,683.6058179345608
2953,,545.5532071333038
2954,,461.70604770438104
2955,,381.4912123364911
2956,,321.10230629169615
2957,,287.43953046185743
2958,,309.07554769496585
2959,,358.44599914659443
2960,,412.7729329289972
2961,,533.3928178854989
2962,,757.0905277846847
2963,,839.3341194007103
2964,,848.2266318176869
2965,,750.1903268928234
2966,,802.136205437894
2967,,792.0045724382239
2968,,771.7898994029114
2969,,789.7692960929728
2970,,809.20648170385
2971,,858.6498226015198
2972,,825.132825663762
2973,,770.1741833490062
2974,,772.9682787805698
2975,,754.6973243063458
2976,,686.2717760139012
2977,,547.6807811563884
2978,,463.5066306366282
2979,,382.9789696858927
2980,,322.3545561486966
2981,,288.56050064445753
2982,,310.2808950338658
2983,,359.8438836911107
2984,,414.38268420174086
2985,,535.4729682513931
2986,,760.0430649872468
2987,,842.6073940250296
2988,,851.5345858796322
2989,,753.1159543678287
2990,,805.2644138900685
2991,,795.0932690721199
2992,,774.799761905374
2993,,792.8492754911814
2994,,812.3622631515138
2995,,861.9984255124855
2996,,828.3507174156982
2997,,773.1777448061077
2998,,775.9827367822807
2999,,757.6405283815686
3000,,688.9377340932417
3001,,549.808355179473
3002,,465.3072135688754
3003,,384.4667270352943
3004,,323.6068060056969
3005,,289.6814708270577
3006,,311.4862423727658
3007,,361.2417682356269
3008,,415.99243547448447
3009,,537.5531186172873
3010,,762.9956021898089
3011,,845.8806686493493
3012,,854.8425399415776
3013,,756.0415818428343
3014,,808.3926223422432
3015,,798.1819657060161
3016,,777.8096244078366
3017,,795.9292548893902
3018,,815.518044599178
3019,,865.3470284234511
3020,,831.5686091676346
3021,,776.1813062632093
3022,,778.9971947839915
3023,,760.5837324567916
3024,,691.6036921725822
3025,,551.9359292025579
3026,,467.1077965011226
3027,,385.954484384696
3028,,324.85905586269735
3029,,290.80244100965785
3030,,312.6915897116658
3031,,362.63965278014325
3032,,417.6021867472281
3033,,539.6332689831817
3034,,765.9481393923711
3035,,849.153943273669
3036,,858.1504940035229
3037,,758.9672093178399
3038,,811.5208307944179
3039,,801.2706623399122
3040,,780.8194869102995
3041,,799.0092342875989
3042,,818.6738260468419
3043,,868.6956313344169
3044,,834.786500919571
3045,,779.1848677203111
3046,,782.0116527857024
3047,,763.5269365320147
3048,,694.2696502519226
3049,,554.0635032256425
3050,,468.90837943336976
3051,,387.4422417340976
3052,,326.1113057196978
3053,,291.92341119225796
3054,,313.8969370505658
3055,,364.0375373246595
3056,,419.21193801997174
3057,,541.7134193490759
3058,,768.9006765949332
3059,,852.4272178979886
3060,,861.4584480654684
3061,,761.8928367928454
3062,,814.6490392465925
3063,,804.3593589738082
3064,,783.829349412762
3065,,802.0892136858076
3066,,821.829607494506
3067,,872.0442342453828
3068,,838.0043926715073
3069,,782.1884291774129
3070,,785.0261107874134
3071,,766.4701406072377
3072,,696.935608331263
3073,,556.1910772487271
3074,,470.7089623656169
3075,,388.92999908349924
3076,,327.3635555766982
3077,,293.04438137485806
3078,,315.10228438946575
3079,,365.43542186917574
3080,,420.8216892927154
3081,,543.7935697149701
3082,,771.8532137974953
3083,,855.7004925223081
3084,,864.7664021274136
3085,,764.8184642678509
3086,,817.777247698767
3087,,807.4480556077042
3088,,786.8392119152247
3089,,805.1691930840165
3090,,824.9853889421698
3091,,875.3928371563484
3092,,841.2222844234436
3093,,785.1919906345146
3094,,788.0405687891241
3095,,769.4133446824605
3096,,699.6015664106036
3097,,558.3186512718119
3098,,472.5095452978642
3099,,390.4177564329009
3100,,328.61580543369865
3101,,294.1653515574582
3102,,316.3076317283658
3103,,366.83330641369207
3104,,422.43144056545907
3105,,545.8737200808645
3106,,774.8057510000576
3107,,858.9737671466278
3108,,868.0743561893589
3109,,767.7440917428565
3110,,820.9054561509416
3111,,810.5367522416004
3112,,789.8490744176872
3113,,808.2491724822253
3114,,828.1411703898339
3115,,878.7414400673141
3116,,844.4401761753801
3117,,788.1955520916164
3118,,791.0550267908352
3119,,772.3565487576836
3120,,702.267524489944
3121,,560.4462252948965
3122,,474.31012823011133
3123,,391.9055137823025
3124,,329.868055290699
3125,,295.2863217400584
3126,,317.51297906726575
3127,,368.23119095820834
3128,,424.0411918382026
3129,,547.9538704467586
3130,,777.7582882026197
3131,,862.2470417709474
3132,,871.3823102513044
3133,,770.6697192178622
3134,,824.0336646031164
3135,,813.6254488754965
3136,,792.85893692015
3137,,811.329151880434
3138,,831.2969518374979
3139,,882.0900429782798
3140,,847.6580679273163
3141,,791.1991135487181
3142,,794.069484792546
3143,,775.2997528329065
3144,,704.9334825692845
3145,,562.5737993179812
3146,,476.1107111623585
3147,,393.39327113170407
3148,,331.1203051476994
3149,,296.4072919226585
3150,,318.7183264061657
3151,,369.62907550272456
3152,,425.6509431109463
3153,,550.0340208126529
3154,,780.7108254051818
3155,,865.5203163952668
3156,,874.6902643132496
3157,,773.5953466928675
3158,,827.1618730552909
3159,,816.7141455093927
3160,,795.8687994226125
3161,,814.4091312786427
3162,,834.4527332851617
3163,,885.4386458892454
3164,,850.8759596792527
3165,,794.2026750058196
3166,,797.0839427942569
3167,,778.2429569081295
3168,,707.599440648625
3169,,564.701373341066
3170,,477.91129409460575
3171,,394.8810284811058
3172,,332.37255500469985
3173,,297.52826210525865
3174,,319.92367374506574
3175,,371.0269600472409
3176,,427.26069438369
3177,,552.1141711785473
3178,,783.663362607744
3179,,868.7935910195865
3180,,877.9982183751952
3181,,776.5209741678731
3182,,830.2900815074656
3183,,819.8028421432889
3184,,798.8786619250753
3185,,817.4891106768515
3186,,837.6085147328259
3187,,888.7872488002113
3188,,854.0938514311891
3189,,797.2062364629214
3190,,800.0984007959678
3191,,781.1861609833526
3192,,710.2653987279655
3193,,566.8289473641505
3194,,479.71187702685285
3195,,396.3687858305074
3196,,333.6248048617003
3197,,298.64923228785875
3198,,321.1290210839657
3199,,372.42484459175716
3200,,428.8704456564336
3201,,554.1943215444414
3202,,786.6158998103061
3203,,872.0668656439061
3204,,881.3061724371404
3205,,779.4466016428787
3206,,833.4182899596401
3207,,822.8915387771849
3208,,801.888524427538
3209,,820.5690900750603
3210,,840.7642961804897
3211,,892.1358517111771
3212,,857.3117431831254
3213,,800.209797920023
3214,,803.1128587976787
3215,,784.1293650585756
3216,,712.9313568073059
3217,,568.9565213872353
3218,,481.51245995910006
3219,,397.85654317990907
3220,,334.8770547187006
3221,,299.77020247045886
3222,,322.3343684228657
3223,,373.8227291362734
3224,,430.48019692917717
3225,,556.2744719103357
3226,,789.5684370128682
3227,,875.3401402682256
3228,,884.6141264990858
3229,,782.3722291178842
3230,,836.5464984118149
3231,,825.9802354110809
3232,,804.8983869300006
3233,,823.6490694732688
3234,,843.9200776281539
3235,,895.4844546221427
3236,,860.5296349350617
3237,,803.2133593771247
3238,,806.1273167993895
3239,,787.0725691337984
3240,,715.5973148866464
3241,,571.0840954103201
3242,,483.3130428913473
3243,,399.34430052931066
3244,,336.1293045757011
3245,,300.891172653059
3246,,323.5397157617657
3247,,375.2206136807897
3248,,432.08994820192095
3249,,558.35462227623
3250,,792.5209742154304
3251,,878.6134148925454
3252,,887.9220805610312
3253,,785.2978565928897
3254,,839.6747068639895
3255,,829.0689320449771
3256,,807.9082494324634
3257,,826.7290488714777
3258,,847.0758590758178
3259,,898.8330575331084
3260,,863.7475266869982
3261,,806.2169208342265
3262,,809.1417748011004
3263,,790.0157732090215
3264,,718.263272965987
3265,,573.2116694334047
3266,,485.1136258235946
3267,,400.83205787871236
3268,,337.38155443270153
3269,,302.0121428356592
3270,,324.74506310066573
3271,,376.618498225306
3272,,433.6996994746646
3273,,560.4347726421244
3274,,795.4735114179925
3275,,881.8866895168651
3276,,891.2300346229767
3277,,788.2234840678954
3278,,842.8029153161642
3279,,832.1576286788733
3280,,810.9181119349262
3281,,829.8090282696866
3282,,850.2316405234819
3283,,902.1816604440744
3284,,866.9654184389346
3285,,809.2204822913283
3286,,812.1562328028115
3287,,792.9589772842444
3288,,720.9292310453274
3289,,575.3392434564894
3290,,486.9142087558416
3291,,402.31981522811395
3292,,338.63380428970197
3293,,303.13311301825934
3294,,325.9504104395657
3295,,378.01638276982226
3296,,435.30945074740816
3297,,562.5149230080185
3298,,798.4260486205546
3299,,885.1599641411844
3300,,894.537988684922
3301,,791.149111542901
3302,,845.9311237683389
3303,,835.2463253127694
3304,,813.9279744373888
3305,,832.8890076678954
3306,,853.3874219711458
3307,,905.53026335504
3308,,870.183310190871
3309,,812.22404374843
3310,,815.1706908045222
3311,,795.9021813594674
3312,,723.5951891246677
3313,,577.466817479574
3314,,488.71479168808884
3315,,403.8075725775156
3316,,339.88605414670235
3317,,304.25408320085944
3318,,327.15575777846567
3319,,379.41426731433853
3320,,436.91920202015183
3321,,564.5950733739128
3322,,801.3785858231167
3323,,888.4332387655041
3324,,897.8459427468674
3325,,794.0747390179063
3326,,849.0593322205134
3327,,838.3350219466654
3328,,816.9378369398514
3329,,835.9689870661041
3330,,856.5432034188098
3331,,908.8788662660056
3332,,873.4012019428072
3333,,815.2276052055315
3334,,818.1851488062332
3335,,798.8453854346903
3336,,726.2611472040084
3337,,579.5943915026588
3338,,490.5153746203361
3339,,405.29532992691725
3340,,341.1383040037028
3341,,305.37505338345966
3342,,328.3611051173657
3343,,380.8121518588548
3344,,438.52895329289555
3345,,566.6752237398072
3346,,804.3311230256791
3347,,891.7065133898238
3348,,901.1538968088128
3349,,797.000366492912
3350,,852.1875406726882
3351,,841.4237185805616
3352,,819.947699442314
3353,,839.0489664643128
3354,,859.6989848664738
3355,,912.2274691769716
3356,,876.6190936947437
3357,,818.2311666626333
3358,,821.1996068079441
3359,,801.7885895099134
3360,,728.9271052833487
3361,,581.7219655257435
3362,,492.3159575525833
3363,,406.78308727631884
3364,,342.39055386070316
3365,,306.4960235660597
3366,,329.56645245626567
3367,,382.2100364033711
3368,,440.13870456563916
3369,,568.7553741057013
3370,,807.2836602282412
3371,,894.9797880141432
3372,,904.461850870758
3373,,799.9259939679175
3374,,855.3157491248628
3375,,844.5124152144576
3376,,822.9575619447767
3377,,842.1289458625216
3378,,862.8547663141378
3379,,915.5760720879372
3380,,879.8369854466802
3381,,821.2347281197349
3382,,824.2140648096549
3383,,804.7317935851363
3384,,731.5930633626892
3385,,583.849539548828
3386,,494.11654048483035
3387,,408.27084462572043
3388,,343.6428037177036
3389,,307.6169937486598
3390,,330.77179979516563
3391,,383.60792094788735
3392,,441.7484558383828
3393,,570.8355244715956
3394,,810.2361974308033
3395,,898.2530626384629
3396,,907.7698049327034
3397,,802.851621442923
3398,,858.4439575770374
3399,,847.6011118483538
3400,,825.9674244472393
3401,,845.2089252607302
3402,,866.0105477618017
3403,,918.9246749989028
3404,,883.0548771986164
3405,,824.2382895768367
3406,,827.2285228113658
3407,,807.6749976603592
3408,,734.2590214420297
3409,,585.9771135719129
3410,,495.9171234170776
3411,,409.75860197512213
3412,,344.89505357470404
3413,,308.73796393126
3414,,331.97714713406566
3415,,385.0058054924037
3416,,443.3582071111265
3417,,572.9156748374899
3418,,813.1887346333656
3419,,901.5263372627826
3420,,911.0777589946488
3421,,805.7772489179285
3422,,861.5721660292122
3423,,850.68980848225
3424,,828.9772869497021
3425,,848.2889046589391
3426,,869.1663292094659
3427,,922.2732779098687
3428,,886.272768950553
3429,,827.2418510339385
3430,,830.2429808130769
3431,,810.6182017355823
3432,,736.9249795213701
3433,,588.1046875949976
3434,,497.7177063493248
3435,,411.2463593245238
3436,,346.1473034317044
3437,,309.85893411386013
3438,,333.18249447296563
3439,,386.4036900369199
3440,,444.9679583838701
3441,,574.9958252033841
3442,,816.1412718359277
3443,,904.7996118871022
3444,,914.3857130565941
3445,,808.7028763929342
3446,,864.7003744813867
3447,,853.7785051161461
3448,,831.9871494521647
3449,,851.3688840571479
3450,,872.3221106571298
3451,,925.6218808208343
3452,,889.4906607024892
3453,,830.2454124910402
3454,,833.2574388147875
3455,,813.5614058108052
3456,,739.5909376007106
3457,,590.2322616180821
3458,,499.5182892815719
3459,,412.7341166739254
3460,,347.3995532887048
3461,,310.9799042964603
3462,,334.3878418118656
3463,,387.8015745814361
3464,,446.5777096566137
3465,,577.0759755692783
3466,,819.0938090384898
3467,,908.0728865114216
3468,,917.6936671185395
3469,,811.6285038679396
3470,,867.8285829335614
3471,,856.8672017500421
3472,,834.9970119546274
3473,,854.4488634553566
3474,,875.4778921047937
3475,,928.9704837318
3476,,892.7085524544254
3477,,833.2489739481418
3478,,836.2718968164985
3479,,816.5046098860282
3480,,742.2568956800511
3481,,592.3598356411669
3482,,501.3188722138192
3483,,414.221874023327
3484,,348.65180314570523
3485,,312.1008744790604
3486,,335.5931891507656
3487,,389.1994591259525
3488,,448.18746092935737
3489,,579.1561259351727
3490,,822.046346241052
3491,,911.3461611357413
3492,,921.001621180485
3493,,814.5541313429453
3494,,870.9567913857361
3495,,859.9558983839383
3496,,838.0068744570901
3497,,857.5288428535655
3498,,878.6336735524578
3499,,932.3190866427659
3500,,895.926444206362
3501,,836.2525354052436
3502,,839.2863548182095
3503,,819.4478139612513
3504,,744.9228537593915
3505,,594.4874096642516
3506,,503.11945514606634
3507,,415.7096313727286
3508,,349.90405300270567
3509,,313.22184466166055
3510,,336.7985364896656
3511,,390.5973436704687
3512,,449.79721220210104
3513,,581.2362763010668
3514,,824.9988834436141
3515,,914.6194357600609
3516,,924.3095752424301
3517,,817.4797588179507
3518,,874.0849998379107
3519,,863.0445950178342
3520,,841.0167369595528
3521,,860.608822251774
3522,,881.7894550001216
3523,,935.6676895537315
3524,,899.1443359582983
3525,,839.2560968623452
3526,,842.3008128199201
3527,,822.3910180364742
3528,,747.5888118387319
3529,,596.6149836873362
3530,,504.92003807831355
3531,,417.19738872213026
3532,,351.15630285970605
3533,,314.34281484426066
3534,,338.00388382856556
3535,,391.99522821498493
3536,,451.40696347484464
3537,,583.3164266669611
3538,,827.9514206461762
3539,,917.8927103843804
3540,,927.6175293043756
3541,,820.4053862929563
3542,,877.2132082900853
3543,,866.1332916517304
3544,,844.0265994620154
3545,,863.6888016499828
3546,,884.9452364477856
3547,,939.0162924646972
3548,,902.3622277102345
3549,,842.2596583194468
3550,,845.3152708216311
3551,,825.334222111697
3552,,750.2547699180725
3553,,598.742557710421
3554,,506.72062101056076
3555,,418.68514607153196
3556,,352.4085527167065
3557,,315.4637850268608
3558,,339.2092311674656
3559,,393.3931127595013
3560,,453.01671474758837
3561,,585.3965770328555
3562,,830.9039578487384
3563,,921.1659850087001
3564,,930.925483366321
3565,,823.3310137679618
3566,,880.34141674226
3567,,869.2219882856266
3568,,847.0364619644781
3569,,866.7687810481917
3570,,888.1010178954497
3571,,942.3648953756631
3572,,905.5801194621711
3573,,845.2632197765486
3574,,848.3297288233421
3575,,828.2774261869201
3576,,752.9207279974129
3577,,600.8701317335057
3578,,508.5212039428079
3579,,420.1729034209336
3580,,353.66080257370686
3581,,316.5847552094609
3582,,340.41457850636556
3583,,394.79099730401754
3584,,454.6264660203319
3585,,587.4767273987496
3586,,833.8564950513005
3587,,924.4392596330197
3588,,934.2334374282664
3589,,826.2566412429674
3590,,883.4696251944347
3591,,872.3106849195226
3592,,850.0463244669406
3593,,869.8487604464003
3594,,891.2567993431137
3595,,945.7134982866287
3596,,908.7980112141073
3597,,848.2667812336502
3598,,851.3441868250529
3599,,831.2206302621431
3600,,755.5866860767533
3601,,602.9977057565903
3602,,510.32178687505507
